# DM_mass_GeV = 5.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# total_trajectories = 58109
# captured_particles = 10054
# bincount_integration = conservative-hermite-radial-v1
# bincount_dense_position_tolerance_km = 1.391400e+00
# capture_rate = 0.17301967
# capture_rate_raw = 0.17301967
# capture_rate_err = 0.00156918
# capture_rate_raw_err = 0.00156918
# capture_rate_CI_95_lower = 0.16996571
# capture_rate_CI_95_upper = 0.17611686
# capture_rate_raw_CI_95_lower = 0.16996571
# capture_rate_raw_CI_95_upper = 0.17611686
# valid_trajectories = 58058
# completed_outward_escapes = 48004
# unresolved_not_captured_trajectories = 51
# numerical_failures = 56
# computational_truncations = 0
# initial_shift_failures = 0
# final_reflection_shift_failures = 0
# normal_mode_mpi_sync_interval = 64
# mpi_sync_rounds = 186
# final_mpi_round_trajectories = 256
# mpi_tail_trajectories = 10493
# capture_target_overshoot = 54
# total_scatterings = 129604
# average_scatterings = 2.230360185169
# simulation_time_seconds = 11.080737000000
# capture_rate_valid = 0.17317166
# capture_rate_valid_err = 0.00157042
# capture_rate_valid_CI_95_lower = 0.17011529
# capture_rate_valid_CI_95_upper = 0.17627127
# numerical_failure_rate = 0.00096371
# not_captured_bincount_samples = 48004
# excluded_incomplete_not_captured = 51
# bin_index  cap_dt[s]  cap_v2dt[km2/s]  cap_err_dt[s]  cap_err_v2dt[km2/s]  not_cap_dt[s]  not_cap_v2dt[km2/s]  not_cap_err_dt[s]  not_cap_err_v2dt[km2/s]
26	2.8559946691e+02	1.0835282472e+09	3.1444316598e+01	1.0909004527e+08	4.0463084939e+01	2.3263262983e+08	8.8349985154e+00	5.2881556063e+07
27	3.3833787636e+02	1.1853497193e+09	3.6013414618e+01	1.1186457054e+08	3.6930750905e+01	2.2558345255e+08	7.7835656103e+00	5.6461344099e+07
28	3.8483785057e+02	1.3844605189e+09	3.9114223338e+01	1.3337545182e+08	3.7134501706e+01	2.1351252216e+08	7.3617772856e+00	4.7988722593e+07
29	4.3725455954e+02	1.6121500667e+09	3.9296218045e+01	1.4766999091e+08	3.9177505361e+01	2.1487978509e+08	8.0756574807e+00	4.5937780543e+07
30	4.7956622309e+02	1.7035776630e+09	4.3065584988e+01	1.4920140715e+08	4.3883795556e+01	2.3412458056e+08	9.3132759887e+00	4.9659465030e+07
31	5.1584979557e+02	1.8681128771e+09	4.6917750247e+01	1.6659287938e+08	4.1780334051e+01	2.1581250755e+08	7.9749240900e+00	4.1198167950e+07
32	5.6107888095e+02	1.9994469778e+09	4.7241928407e+01	1.7356073423e+08	6.0118950706e+01	3.1981646332e+08	1.2985150246e+01	7.3880302083e+07
33	5.8851106857e+02	1.9992140560e+09	5.4832866739e+01	1.7230486755e+08	6.4518421351e+01	3.3805497545e+08	1.2554587689e+01	6.2215008698e+07
34	6.4580749955e+02	2.2507772745e+09	5.3978839576e+01	1.9472822749e+08	7.6324083636e+01	4.3884871704e+08	1.3371544314e+01	8.0762903509e+07
35	6.8399202930e+02	2.2947829276e+09	5.7445300838e+01	2.0216028303e+08	9.9785462931e+01	5.0274272237e+08	1.8394336101e+01	8.4667654334e+07
36	7.3739145738e+02	2.3868226397e+09	6.4722742285e+01	1.9382214496e+08	8.8660686264e+01	4.6499795888e+08	1.5724053671e+01	8.0235564034e+07
37	7.4996788379e+02	2.5464823533e+09	5.8880024406e+01	1.9435656276e+08	9.9757149836e+01	5.3913970864e+08	1.7020325650e+01	8.9677927054e+07
38	7.8497599566e+02	2.5503792948e+09	6.3789847526e+01	1.8825578957e+08	1.0434844568e+02	5.4227455095e+08	1.7312568804e+01	8.5322846400e+07
39	8.0095035676e+02	2.6810328235e+09	6.0514976723e+01	1.9604227744e+08	1.0747537573e+02	5.9499621542e+08	1.7659521503e+01	1.0192174721e+08
40	8.1607282902e+02	2.7830642532e+09	5.7127666742e+01	2.0454522940e+08	1.2332553261e+02	6.7077472752e+08	1.9838908434e+01	1.0591996747e+08
41	8.4947441764e+02	2.8509396764e+09	5.8208368920e+01	1.9823365630e+08	1.0574990456e+02	5.6036301779e+08	1.6074609997e+01	8.1131014912e+07
42	8.6980057082e+02	2.9090056198e+09	5.6308575347e+01	1.9605715883e+08	1.1677414753e+02	6.1996947731e+08	1.9166921677e+01	9.4867716927e+07
