# DaMaSCUS-SUN evaporation times
# format_version = 3
# DM_mass_GeV = 1.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# sorted_by = lifetime_unbinding_sec rank trajectory_id
# rank trajectory_id lifetime_unbinding_sec
0	17386	2.9555957787e+01
0	9333	2.9631459063e+01
1	6365	2.9646026634e+01
3	5861	2.9690127745e+01
2	4981	2.9692628299e+01
3	14854	2.9839751017e+01
1	148	2.9861464707e+01
1	5655	2.9884092815e+01
3	3887	2.9929463208e+01
1	14204	2.9992610117e+01
3	13337	2.9993292662e+01
2	5020	3.0029476461e+01
1	7364	3.0123317492e+01
1	15945	3.0167630237e+01
2	16234	3.0181874757e+01
2	15107	3.0207958705e+01
1	181	3.0272372082e+01
1	13463	3.0379158683e+01
2	4402	3.0479958161e+01
1	4367	3.0492308920e+01
1	191	3.0530041937e+01
2	595	3.0540912987e+01
0	14370	3.0583419105e+01
0	15703	3.0593768779e+01
2	5738	3.0708807828e+01
0	13865	3.0773025917e+01
1	10235	3.0813352781e+01
1	5761	3.0832734251e+01
1	136	3.0929357661e+01
2	4170	3.1012095771e+01
3	3353	3.1078166785e+01
0	569	3.1216210833e+01
0	12060	3.1374564769e+01
2	15785	3.1510343214e+01
1	10488	3.1603115258e+01
2	840	3.1662694364e+01
1	16092	3.1683201862e+01
2	8824	3.1690057154e+01
0	696	3.1716699730e+01
1	10531	3.1792108835e+01
1	6131	3.1883557870e+01
0	4182	3.2048305588e+01
3	4253	3.2061007558e+01
1	15597	3.2085995399e+01
0	4237	3.2102956940e+01
3	15405	3.2126766728e+01
0	4681	3.2164255940e+01
0	3832	3.2225082034e+01
0	16947	3.2271855906e+01
3	13542	3.2287451821e+01
2	11418	3.2324065733e+01
2	11110	3.2354222262e+01
1	13233	3.2361038093e+01
0	9079	3.2513656554e+01
1	7889	3.2555112177e+01
1	14557	3.2564986283e+01
0	7672	3.2775276817e+01
3	2733	3.2922065420e+01
3	14260	3.2951247496e+01
0	6797	3.2968394275e+01
2	6608	3.3253784636e+01
2	3137	3.3279341866e+01
0	4923	3.3309609151e+01
1	3570	3.3329629474e+01
2	10055	3.3342027954e+01
2	110	3.3432917124e+01
3	16888	3.3434238195e+01
2	11535	3.3566002585e+01
0	5526	3.3794848074e+01
3	10138	3.3846277413e+01
0	7235	3.3860570290e+01
3	467	3.3992858919e+01
0	7032	3.3993332378e+01
3	14553	3.3994665294e+01
2	16438	3.4105282036e+01
0	10303	3.4105949617e+01
1	6782	3.4140927557e+01
3	9431	3.4146013497e+01
2	4882	3.4212853604e+01
2	13290	3.4235232522e+01
0	15409	3.4303910016e+01
1	5011	3.4332054335e+01
2	21	3.4371187241e+01
2	15290	3.4442173245e+01
1	7954	3.4494571227e+01
2	14429	3.4499657091e+01
2	15226	3.4537250308e+01
1	2385	3.4594325972e+01
3	11568	3.4607271708e+01
0	10782	3.4612523568e+01
3	5778	3.4662022892e+01
2	879	3.4715225576e+01
3	15824	3.4723267234e+01
1	9375	3.4779115256e+01
2	1975	3.4858245100e+01
3	7772	3.4965171081e+01
2	469	3.5013976906e+01
2	2533	3.5040767287e+01
0	10123	3.5042050357e+01
2	1959	3.5063063888e+01
2	11854	3.5124146901e+01
0	10001	3.5227005898e+01
1	4142	3.5236391446e+01
2	3115	3.5297635659e+01
3	3431	3.5307993196e+01
0	4710	3.5356349636e+01
2	7877	3.5381291939e+01
2	1731	3.5533849970e+01
3	12159	3.5586896912e+01
0	10268	3.5652401946e+01
2	9486	3.5686284589e+01
3	10659	3.5729301566e+01
2	601	3.5814849774e+01
1	4681	3.5829552677e+01
3	9130	3.5833588559e+01
2	17159	3.5859818592e+01
3	5702	3.5879495540e+01
0	17092	3.5893361830e+01
2	15118	3.6024805661e+01
1	13763	3.6090821530e+01
3	15355	3.6113050580e+01
1	10101	3.6128234486e+01
1	13294	3.6193565478e+01
1	15361	3.6216064349e+01
2	597	3.6288097608e+01
0	13030	3.6357387466e+01
1	15838	3.6445057756e+01
2	10479	3.6451282861e+01
2	2339	3.6511436793e+01
3	12556	3.6563542858e+01
0	9320	3.6614792950e+01
0	14778	3.6630984906e+01
0	3294	3.6637023966e+01
3	11777	3.6707794071e+01
3	11608	3.6778688285e+01
3	2258	3.7015039845e+01
0	14589	3.7036403102e+01
2	417	3.7255782029e+01
3	4645	3.7320007883e+01
2	4614	3.7369939617e+01
0	7760	3.7401838612e+01
3	8011	3.7420819817e+01
2	17200	3.7437336013e+01
3	15580	3.7513558764e+01
3	15629	3.7625953483e+01
3	3497	3.7658459617e+01
2	6807	3.7717368882e+01
0	5785	3.7836962902e+01
3	7712	3.7860835413e+01
0	15715	3.7919159140e+01
1	15710	3.7947388206e+01
3	587	3.7995951335e+01
3	5924	3.8048907705e+01
1	2686	3.8065717120e+01
1	11636	3.8089743053e+01
3	4087	3.8109713579e+01
0	13203	3.8228951215e+01
3	15130	3.8250933369e+01
2	16926	3.8272505052e+01
2	11682	3.8360626233e+01
0	13692	3.8398884343e+01
0	16825	3.8402622370e+01
0	5672	3.8405336673e+01
3	12198	3.8445020711e+01
3	5547	3.8557818867e+01
2	14662	3.8587315379e+01
2	6351	3.8594459633e+01
0	13246	3.8708056477e+01
2	6601	3.8759100797e+01
0	3583	3.8768845445e+01
2	13077	3.8786585438e+01
2	11127	3.8833297510e+01
0	1665	3.8850104945e+01
2	14204	3.8878678661e+01
3	7541	3.9071816096e+01
1	1732	3.9076926634e+01
2	8161	3.9210643729e+01
2	4534	3.9342556824e+01
1	1610	3.9370636241e+01
0	16338	3.9467610291e+01
1	11861	3.9470031101e+01
0	11407	3.9495925190e+01
0	8713	3.9515306062e+01
2	9732	3.9516167756e+01
